,ID,Date,Cases,Cases_New,Type
11936463,IT,2021-05-22,4188190.0,4714.0,Confirmed
11936490,IT,2021-05-23,4192183.0,3993.0,Confirmed
11936517,IT,2021-05-24,4194672.0,2489.0,Confirmed
11936544,IT,2021-05-25,4197892.0,3220.0,Confirmed
11936571,IT,2021-05-26,4201827.0,3935.0,Confirmed
11936598,IT,2021-05-27,4205970.0,4143.0,Confirmed
11936625,IT,2021-05-28,4209707.0,3737.0,Confirmed
11936652,IT,2021-05-29,4213055.0,3348.0,Confirmed
11936679,IT,2021-05-30,4216003.0,2948.0,Confirmed
11936706,IT,2021-05-31,4217821.0,1818.0,Confirmed
11936733,IT,2021-06-01,4220304.0,2483.0,Confirmed
11936760,IT,2021-06-02,4223200.0,2896.0,Confirmed
11936787,IT,2021-06-03,4225163.0,1963.0,Confirmed
11936814,IT,2021-06-04,4227719.0,2556.0,Confirmed
11936841,IT,2021-06-05,4230153.0,2434.0,Confirmed
11936868,IT,2021-06-06,4232428.0,2275.0,Confirmed
11936895,IT,2021-06-07,4233698.0,1270.0,Confirmed
11936922,IT,2021-06-08,4235592.0,1894.0,Confirmed
11936949,IT,2021-06-09,4237790.0,2198.0,Confirmed
11936976,IT,2021-06-10,4239868.0,2078.0,Confirmed
11937003,IT,2021-06-11,4241760.0,1892.0,Confirmed
11937030,IT,2021-06-12,4243482.0,1722.0,Confirmed
11937057,IT,2021-06-13,4244872.0,1390.0,Confirmed
11937084,IT,2021-06-14,4245779.0,907.0,Confirmed
11937111,IT,2021-06-15,4247032.0,1253.0,Confirmed
11937138,IT,2021-06-16,4248432.0,1400.0,Confirmed
11937165,IT,2021-06-17,4249755.0,1323.0,Confirmed
11937192,IT,2021-06-18,4250902.0,1147.0,Confirmed
11937219,IT,2021-06-19,4252095.0,1193.0,Confirmed
11937246,IT,2021-06-20,4252976.0,881.0,Confirmed
11937273,IT,2021-06-21,4253460.0,484.0,Confirmed
11937300,IT,2021-06-22,4254294.0,834.0,Confirmed
11937327,IT,2021-06-23,4255434.0,1140.0,Confirmed
11937354,IT,2021-06-24,4255700.0,266.0,Confirmed
11937381,IT,2021-06-25,4256451.0,751.0,Confirmed
11937408,IT,2021-06-26,4257289.0,838.0,Confirmed
11937435,IT,2021-06-27,4258069.0,780.0,Confirmed
11937462,IT,2021-06-28,4258456.0,387.0,Confirmed
11937489,IT,2021-06-29,4259133.0,677.0,Confirmed
11937516,IT,2021-06-30,4259909.0,776.0,Confirmed
11937543,IT,2021-07-01,4260788.0,879.0,Confirmed
11937570,IT,2021-07-02,4261582.0,794.0,Confirmed
11937597,IT,2021-07-03,4262511.0,929.0,Confirmed
11937624,IT,2021-07-04,4263317.0,806.0,Confirmed
11937651,IT,2021-07-05,4263797.0,480.0,Confirmed
11937678,IT,2021-07-06,4264704.0,907.0,Confirmed
11937705,IT,2021-07-07,4265714.0,1010.0,Confirmed
11937732,IT,2021-07-08,4267105.0,1391.0,Confirmed
11937759,IT,2021-07-09,4268491.0,1386.0,Confirmed
11937786,IT,2021-07-10,4269885.0,1394.0,Confirmed
11937813,IT,2021-07-11,4271276.0,1391.0,Confirmed
11937840,IT,2021-07-12,4272163.0,887.0,Confirmed
11937867,IT,2021-07-13,4273693.0,1530.0,Confirmed
11937894,IT,2021-07-14,4275846.0,2153.0,Confirmed
11937921,IT,2021-07-15,4278319.0,2473.0,Confirmed
11937948,IT,2021-07-16,4281214.0,2895.0,Confirmed
11937975,IT,2021-07-17,4284332.0,3118.0,Confirmed
11938002,IT,2021-07-18,4287458.0,3126.0,Confirmed
11938029,IT,2021-07-19,4289528.0,2070.0,Confirmed
11938056,IT,2021-07-20,4293083.0,3555.0,Confirmed
11938083,IT,2021-07-21,4297337.0,4254.0,Confirmed
11938110,IT,2021-07-22,4302393.0,5056.0,Confirmed
11938137,IT,2021-07-23,4307535.0,5142.0,Confirmed
11938164,IT,2021-07-24,4312673.0,5138.0,Confirmed
11938191,IT,2021-07-25,4317415.0,4742.0,Confirmed
11938218,IT,2021-07-26,4320530.0,3115.0,Confirmed
11938245,IT,2021-07-27,4325046.0,4516.0,Confirmed
11938272,IT,2021-07-28,4330739.0,5693.0,Confirmed
11938299,IT,2021-07-29,4336906.0,6167.0,Confirmed
11938326,IT,2021-07-30,4343519.0,6613.0,Confirmed
11938353,IT,2021-07-31,4350028.0,6509.0,Confirmed
11938380,IT,2021-08-01,4355348.0,5320.0,Confirmed
11938407,IT,2021-08-02,4358533.0,3185.0,Confirmed
11938434,IT,2021-08-03,4363374.0,4841.0,Confirmed
11938461,IT,2021-08-04,4369964.0,6590.0,Confirmed
11938488,IT,2021-08-05,4377188.0,7224.0,Confirmed
11938515,IT,2021-08-06,4383787.0,6599.0,Confirmed
11938542,IT,2021-08-07,4390684.0,6897.0,Confirmed
11938569,IT,2021-08-08,4396417.0,5733.0,Confirmed
11938596,IT,2021-08-09,4400617.0,4200.0,Confirmed
11938623,IT,2021-08-10,4406241.0,5624.0,Confirmed
11938650,IT,2021-08-11,4413162.0,6921.0,Confirmed
11938677,IT,2021-08-12,4420429.0,7267.0,Confirmed
11938704,IT,2021-08-13,4427827.0,7398.0,Confirmed
11938731,IT,2021-08-14,4435008.0,7181.0,Confirmed
11938758,IT,2021-08-15,4440669.0,5661.0,Confirmed
11938785,IT,2021-08-16,4444338.0,3669.0,Confirmed
11938812,IT,2021-08-17,4449606.0,5268.0,Confirmed
11938839,IT,2021-08-18,4456765.0,7159.0,Confirmed
11938866,IT,2021-08-19,4464005.0,7240.0,Confirmed
11938893,IT,2021-08-20,4471225.0,7220.0,Confirmed
11938920,IT,2021-08-21,4478691.0,7466.0,Confirmed
11938947,IT,2021-08-22,4484613.0,5922.0,Confirmed
11938974,IT,2021-08-23,4488779.0,4166.0,Confirmed
11939001,IT,2021-08-24,4494857.0,6078.0,Confirmed
11939028,IT,2021-08-25,4502396.0,7539.0,Confirmed
11939055,IT,2021-08-26,4509611.0,7215.0,Confirmed
11939082,IT,2021-08-27,4517434.0,7823.0,Confirmed
11939109,IT,2021-08-28,4524292.0,6858.0,Confirmed
11939136,IT,2021-08-29,4530246.0,5954.0,Confirmed
11939163,IT,2021-08-30,4534499.0,4253.0,Confirmed
11939190,IT,2021-08-31,4539991.0,5492.0,Confirmed
11939217,IT,2021-09-01,4546487.0,6496.0,Confirmed
11939244,IT,2021-09-02,4553241.0,6754.0,Confirmed
11939271,IT,2021-09-03,4559970.0,6729.0,Confirmed
11939298,IT,2021-09-04,4566126.0,6156.0,Confirmed
11939325,IT,2021-09-05,4571440.0,5314.0,Confirmed
11939352,IT,2021-09-06,4574787.0,3347.0,Confirmed
11939379,IT,2021-09-07,4579502.0,4715.0,Confirmed
11939406,IT,2021-09-08,4585423.0,5921.0,Confirmed
11939433,IT,2021-09-09,4590941.0,5518.0,Confirmed
11939460,IT,2021-09-10,4596558.0,5617.0,Confirmed
11939487,IT,2021-09-11,4601749.0,5191.0,Confirmed
11939514,IT,2021-09-12,4606413.0,4664.0,Confirmed
11939541,IT,2021-09-13,4609205.0,2792.0,Confirmed
11939568,IT,2021-09-14,4613214.0,4009.0,Confirmed
11939595,IT,2021-09-15,4618040.0,4826.0,Confirmed
11939622,IT,2021-09-16,4623155.0,5115.0,Confirmed
11939649,IT,2021-09-17,4627699.0,4544.0,Confirmed
11939676,IT,2021-09-18,4632275.0,4576.0,Confirmed
11939703,IT,2021-09-19,4636111.0,3836.0,Confirmed
11939730,IT,2021-09-20,4638516.0,2405.0,Confirmed
11939757,IT,2021-09-21,4641890.0,3374.0,Confirmed
11939784,IT,2021-09-22,4645853.0,3963.0,Confirmed
11939811,IT,2021-09-23,4649906.0,4053.0,Confirmed
11939838,IT,2021-09-24,4653696.0,3790.0,Confirmed
11939865,IT,2021-09-25,4657215.0,3519.0,Confirmed
11939892,IT,2021-09-26,4660314.0,3099.0,Confirmed
11939919,IT,2021-09-27,4662087.0,1773.0,Confirmed
11939946,IT,2021-09-28,4665049.0,2962.0,Confirmed
11939973,IT,2021-09-29,4668261.0,3212.0,Confirmed
11940000,IT,2021-09-30,4672355.0,4094.0,Confirmed
11940027,IT,2021-10-01,4675758.0,3403.0,Confirmed
11940054,IT,2021-10-02,4679067.0,3309.0,Confirmed
11940081,IT,2021-10-03,4682034.0,2967.0,Confirmed
11940108,IT,2021-10-04,4683646.0,1612.0,Confirmed
11940135,IT,2021-10-05,4686109.0,2463.0,Confirmed
11940162,IT,2021-10-06,4689341.0,3232.0,Confirmed
11940189,IT,2021-10-07,4692274.0,2933.0,Confirmed
11940216,IT,2021-10-08,4695291.0,3017.0,Confirmed
11940243,IT,2021-10-09,4698038.0,2747.0,Confirmed
11940270,IT,2021-10-10,4700316.0,2278.0,Confirmed
11940297,IT,2021-10-11,4701832.0,1516.0,Confirmed
11940324,IT,2021-10-12,4704318.0,2486.0,Confirmed
11940351,IT,2021-10-13,4707087.0,2769.0,Confirmed
11940378,IT,2021-10-14,4709753.0,2666.0,Confirmed
11940405,IT,2021-10-15,4712482.0,2729.0,Confirmed
11940432,IT,2021-10-16,4715464.0,2982.0,Confirmed
11940459,IT,2021-10-17,4717899.0,2435.0,Confirmed
11940486,IT,2021-10-18,4719493.0,1594.0,Confirmed
11940513,IT,2021-10-19,4722188.0,2695.0,Confirmed
11940540,IT,2021-10-20,4725887.0,3699.0,Confirmed
11940567,IT,2021-10-21,4729678.0,3791.0,Confirmed
11940594,IT,2021-10-22,4733557.0,3879.0,Confirmed
11940621,IT,2021-10-23,4737462.0,3905.0,Confirmed
11940648,IT,2021-10-24,4741185.0,3723.0,Confirmed
11940675,IT,2021-10-25,4743720.0,2535.0,Confirmed
11940702,IT,2021-10-26,4747773.0,4053.0,Confirmed
11940729,IT,2021-10-27,4752368.0,4595.0,Confirmed
11940756,IT,2021-10-28,4757231.0,4863.0,Confirmed
11940783,IT,2021-10-29,4762563.0,5332.0,Confirmed
11940810,IT,2021-10-30,4767440.0,4877.0,Confirmed
11940837,IT,2021-10-31,4771965.0,4525.0,Confirmed
11940864,IT,2021-11-01,4774783.0,2818.0,Confirmed
11940891,IT,2021-11-02,4777614.0,2831.0,Confirmed
11940918,IT,2021-11-03,4782802.0,5188.0,Confirmed
11940945,IT,2021-11-04,4788704.0,5902.0,Confirmed
11940972,IT,2021-11-05,4795465.0,6761.0,Confirmed
11940999,IT,2021-11-06,4802225.0,6760.0,Confirmed
11941026,IT,2021-11-07,4808047.0,5822.0,Confirmed
11941053,IT,2021-11-08,4812594.0,4547.0,Confirmed
11941080,IT,2021-11-09,4818705.0,6111.0,Confirmed
11941107,IT,2021-11-10,4826738.0,8033.0,Confirmed
11941134,IT,2021-11-11,4835435.0,8697.0,Confirmed
11941161,IT,2021-11-12,4843957.0,8522.0,Confirmed
11941188,IT,2021-11-13,4852496.0,8539.0,Confirmed
11941215,IT,2021-11-14,4860061.0,7565.0,Confirmed
11941242,IT,2021-11-15,4865260.0,5199.0,Confirmed
11941268,IT,2021-11-16,4873075.0,7815.0,Confirmed
11941294,IT,2021-11-17,4883242.0,10167.0,Confirmed
11941320,IT,2021-11-18,4893887.0,10645.0,Confirmed
11941346,IT,2021-11-19,4904441.0,10554.0,Confirmed
11941372,IT,2021-11-20,4915981.0,11540.0,Confirmed
11941398,IT,2021-11-21,4925688.0,9707.0,Confirmed
11941424,IT,2021-11-22,4932091.0,6403.0,Confirmed
11941450,IT,2021-11-23,4942135.0,10044.0,Confirmed
11941476,IT,2021-11-24,4954585.0,12450.0,Confirmed
11941502,IT,2021-11-25,4968341.0,13756.0,Confirmed
11941528,IT,2021-11-26,4982022.0,13681.0,Confirmed
11941554,IT,2021-11-27,4994891.0,12869.0,Confirmed
11941580,IT,2021-11-28,5007818.0,12927.0,Confirmed
11941606,IT,2021-11-29,5015790.0,7972.0,Confirmed
11941632,IT,2021-11-30,5028547.0,12757.0,Confirmed
11941658,IT,2021-12-01,5043620.0,15073.0,Confirmed
11941684,IT,2021-12-02,5060430.0,16810.0,Confirmed
11941710,IT,2021-12-03,5077445.0,17015.0,Confirmed
11941736,IT,2021-12-04,5094072.0,16627.0,Confirmed
11941762,IT,2021-12-05,5109082.0,15010.0,Confirmed
11941788,IT,2021-12-06,5118576.0,9494.0,Confirmed
11941814,IT,2021-12-07,5134318.0,15742.0,Confirmed
11941840,IT,2021-12-08,5152264.0,17946.0,Confirmed
11941866,IT,2021-12-09,5164780.0,12516.0,Confirmed
11941892,IT,2021-12-10,5185270.0,20490.0,Confirmed
11941918,IT,2021-12-11,5206305.0,21035.0,Confirmed
11941944,IT,2021-12-12,5225517.0,19212.0,Confirmed
11941970,IT,2021-12-13,5238221.0,12704.0,Confirmed
11941996,IT,2021-12-14,5258886.0,20665.0,Confirmed
11942022,IT,2021-12-15,5282076.0,23190.0,Confirmed
11942048,IT,2021-12-16,5308180.0,26104.0,Confirmed
11942074,IT,2021-12-17,5336795.0,28615.0,Confirmed
11942100,IT,2021-12-18,5364852.0,28057.0,Confirmed
11942126,IT,2021-12-19,5389155.0,24303.0,Confirmed
11942152,IT,2021-12-20,5405360.0,16205.0,Confirmed
11942178,IT,2021-12-21,5436143.0,30783.0,Confirmed
11942204,IT,2021-12-22,5472469.0,36326.0,Confirmed
11942230,IT,2021-12-23,5517054.0,44585.0,Confirmed
11942256,IT,2021-12-24,5567644.0,50590.0,Confirmed
11942282,IT,2021-12-25,5622431.0,54787.0,Confirmed
11942308,IT,2021-12-26,5647313.0,24882.0,Confirmed
11942334,IT,2021-12-27,5678112.0,30799.0,Confirmed
11942360,IT,2021-12-28,5756412.0,78300.0,Confirmed
