,ID,Date,Cases,Cases_New,Type
11923763,IT,2020-01-03,7.0,7.0,Deaths
11923769,IT,2020-01-04,7.0,0.0,Deaths
11923775,IT,2020-01-05,7.0,0.0,Deaths
11923781,IT,2020-01-06,7.0,0.0,Deaths
11923787,IT,2020-01-07,7.0,0.0,Deaths
11923793,IT,2020-01-08,7.0,0.0,Deaths
11923799,IT,2020-01-09,7.0,0.0,Deaths
11923805,IT,2020-01-10,7.0,0.0,Deaths
11923811,IT,2020-01-11,7.0,0.0,Deaths
11923817,IT,2020-01-12,7.0,0.0,Deaths
11923823,IT,2020-01-13,7.0,0.0,Deaths
11923829,IT,2020-01-14,7.0,0.0,Deaths
11923835,IT,2020-01-15,7.0,0.0,Deaths
11923841,IT,2020-01-16,7.0,0.0,Deaths
11923847,IT,2020-01-17,7.0,0.0,Deaths
11923853,IT,2020-01-18,7.0,0.0,Deaths
11923859,IT,2020-01-19,7.0,0.0,Deaths
11923865,IT,2020-01-20,7.0,0.0,Deaths
11923871,IT,2020-01-21,7.0,0.0,Deaths
11923879,IT,2020-01-22,0.0,0.0,Deaths
11923889,IT,2020-01-23,0.0,0.0,Deaths
11923899,IT,2020-01-24,0.0,0.0,Deaths
11923909,IT,2020-01-25,0.0,0.0,Deaths
11923919,IT,2020-01-26,0.0,0.0,Deaths
11923929,IT,2020-01-27,0.0,0.0,Deaths
11923939,IT,2020-01-28,0.0,0.0,Deaths
11923949,IT,2020-01-29,0.0,0.0,Deaths
11923959,IT,2020-01-30,0.0,0.0,Deaths
11923969,IT,2020-01-31,0.0,0.0,Deaths
11923980,IT,2020-02-01,0.0,0.0,Deaths
11923991,IT,2020-02-02,0.0,0.0,Deaths
11924002,IT,2020-02-03,0.0,0.0,Deaths
11924013,IT,2020-02-04,0.0,0.0,Deaths
11924024,IT,2020-02-05,0.0,0.0,Deaths
11924035,IT,2020-02-06,0.0,0.0,Deaths
11924046,IT,2020-02-07,0.0,0.0,Deaths
11924057,IT,2020-02-08,0.0,0.0,Deaths
11924068,IT,2020-02-09,0.0,0.0,Deaths
11924079,IT,2020-02-10,0.0,0.0,Deaths
11924090,IT,2020-02-11,0.0,0.0,Deaths
11924101,IT,2020-02-12,0.0,0.0,Deaths
11924112,IT,2020-02-13,0.0,0.0,Deaths
11924123,IT,2020-02-14,0.0,0.0,Deaths
11924134,IT,2020-02-15,0.0,0.0,Deaths
11924145,IT,2020-02-16,0.0,0.0,Deaths
11924156,IT,2020-02-17,0.0,0.0,Deaths
11924167,IT,2020-02-18,0.0,0.0,Deaths
11924178,IT,2020-02-19,0.0,0.0,Deaths
11924189,IT,2020-02-20,0.0,0.0,Deaths
11924200,IT,2020-02-21,1.0,1.0,Deaths
11924211,IT,2020-02-22,2.0,1.0,Deaths
11924222,IT,2020-02-23,3.0,1.0,Deaths
11924235,IT,2020-02-24,7.0,7.0,Deaths
11924262,IT,2020-02-25,10.0,3.0,Deaths
11924289,IT,2020-02-26,12.0,2.0,Deaths
11924316,IT,2020-02-27,17.0,5.0,Deaths
11924343,IT,2020-02-28,21.0,4.0,Deaths
11924370,IT,2020-02-29,29.0,8.0,Deaths
11924397,IT,2020-03-01,34.0,5.0,Deaths
11924424,IT,2020-03-02,52.0,18.0,Deaths
11924451,IT,2020-03-03,79.0,27.0,Deaths
11924478,IT,2020-03-04,107.0,28.0,Deaths
11924505,IT,2020-03-05,148.0,41.0,Deaths
11924532,IT,2020-03-06,197.0,49.0,Deaths
11924559,IT,2020-03-07,233.0,36.0,Deaths
11924586,IT,2020-03-08,366.0,133.0,Deaths
11924613,IT,2020-03-09,463.0,97.0,Deaths
11924640,IT,2020-03-10,631.0,168.0,Deaths
11924667,IT,2020-03-11,827.0,196.0,Deaths
11924694,IT,2020-03-12,1016.0,189.0,Deaths
11924721,IT,2020-03-13,1266.0,250.0,Deaths
11924748,IT,2020-03-14,1441.0,175.0,Deaths
11924775,IT,2020-03-15,1809.0,368.0,Deaths
11924802,IT,2020-03-16,2158.0,349.0,Deaths
11924829,IT,2020-03-17,2503.0,345.0,Deaths
11924856,IT,2020-03-18,2978.0,475.0,Deaths
11924883,IT,2020-03-19,3405.0,427.0,Deaths
11924910,IT,2020-03-20,4032.0,627.0,Deaths
11924937,IT,2020-03-21,4825.0,793.0,Deaths
11924964,IT,2020-03-22,5476.0,651.0,Deaths
11924991,IT,2020-03-23,6077.0,601.0,Deaths
11925018,IT,2020-03-24,6820.0,743.0,Deaths
11925045,IT,2020-03-25,7503.0,683.0,Deaths
11925072,IT,2020-03-26,8165.0,662.0,Deaths
11925099,IT,2020-03-27,9134.0,969.0,Deaths
11925126,IT,2020-03-28,10023.0,889.0,Deaths
11925153,IT,2020-03-29,10779.0,756.0,Deaths
11925180,IT,2020-03-30,11591.0,812.0,Deaths
11925207,IT,2020-03-31,12428.0,837.0,Deaths
11925234,IT,2020-04-01,13155.0,727.0,Deaths
11925261,IT,2020-04-02,13915.0,760.0,Deaths
11925288,IT,2020-04-03,14681.0,766.0,Deaths
11925315,IT,2020-04-04,15362.0,681.0,Deaths
11925342,IT,2020-04-05,15887.0,525.0,Deaths
11925369,IT,2020-04-06,16523.0,636.0,Deaths
11925396,IT,2020-04-07,17127.0,604.0,Deaths
11925423,IT,2020-04-08,17669.0,542.0,Deaths
11925450,IT,2020-04-09,18279.0,610.0,Deaths
11925477,IT,2020-04-10,18849.0,570.0,Deaths
11925504,IT,2020-04-11,19468.0,619.0,Deaths
11925531,IT,2020-04-12,19899.0,431.0,Deaths
11925558,IT,2020-04-13,20465.0,566.0,Deaths
11925585,IT,2020-04-14,21067.0,602.0,Deaths
11925612,IT,2020-04-15,21645.0,578.0,Deaths
11925639,IT,2020-04-16,22170.0,525.0,Deaths
11925666,IT,2020-04-17,22745.0,575.0,Deaths
11925693,IT,2020-04-18,23227.0,482.0,Deaths
11925720,IT,2020-04-19,23660.0,433.0,Deaths
11925747,IT,2020-04-20,24114.0,454.0,Deaths
11925774,IT,2020-04-21,24648.0,534.0,Deaths
11925801,IT,2020-04-22,25085.0,437.0,Deaths
11925828,IT,2020-04-23,25549.0,464.0,Deaths
11925855,IT,2020-04-24,25969.0,420.0,Deaths
11925882,IT,2020-04-25,26384.0,415.0,Deaths
11925909,IT,2020-04-26,26644.0,260.0,Deaths
11925936,IT,2020-04-27,26977.0,333.0,Deaths
11925963,IT,2020-04-28,27359.0,382.0,Deaths
11925990,IT,2020-04-29,27682.0,323.0,Deaths
11926017,IT,2020-04-30,27967.0,285.0,Deaths
11926044,IT,2020-05-01,28236.0,269.0,Deaths
11926071,IT,2020-05-02,28710.0,474.0,Deaths
11926098,IT,2020-05-03,28884.0,174.0,Deaths
11926125,IT,2020-05-04,29079.0,195.0,Deaths
11926152,IT,2020-05-05,29315.0,236.0,Deaths
11926179,IT,2020-05-06,29684.0,369.0,Deaths
11926206,IT,2020-05-07,29958.0,274.0,Deaths
11926233,IT,2020-05-08,30201.0,243.0,Deaths
11926260,IT,2020-05-09,30395.0,194.0,Deaths
11926287,IT,2020-05-10,30560.0,165.0,Deaths
11926314,IT,2020-05-11,30739.0,179.0,Deaths
11926341,IT,2020-05-12,30911.0,172.0,Deaths
11926368,IT,2020-05-13,31106.0,195.0,Deaths
11926395,IT,2020-05-14,31368.0,262.0,Deaths
11926422,IT,2020-05-15,31610.0,242.0,Deaths
11926449,IT,2020-05-16,31763.0,153.0,Deaths
11926476,IT,2020-05-17,31908.0,145.0,Deaths
11926503,IT,2020-05-18,32007.0,99.0,Deaths
11926530,IT,2020-05-19,32169.0,162.0,Deaths
11926557,IT,2020-05-20,32330.0,161.0,Deaths
11926584,IT,2020-05-21,32486.0,156.0,Deaths
11926611,IT,2020-05-22,32616.0,130.0,Deaths
11926638,IT,2020-05-23,32735.0,119.0,Deaths
11926665,IT,2020-05-24,32785.0,50.0,Deaths
11926692,IT,2020-05-25,32877.0,92.0,Deaths
11926719,IT,2020-05-26,32955.0,78.0,Deaths
11926746,IT,2020-05-27,33072.0,117.0,Deaths
11926773,IT,2020-05-28,33142.0,70.0,Deaths
11926800,IT,2020-05-29,33229.0,87.0,Deaths
11926827,IT,2020-05-30,33340.0,111.0,Deaths
11926854,IT,2020-05-31,33415.0,75.0,Deaths
11926881,IT,2020-06-01,33475.0,60.0,Deaths
11926908,IT,2020-06-02,33530.0,55.0,Deaths
11926935,IT,2020-06-03,33601.0,71.0,Deaths
11926962,IT,2020-06-04,33689.0,88.0,Deaths
11926989,IT,2020-06-05,33774.0,85.0,Deaths
11927016,IT,2020-06-06,33846.0,72.0,Deaths
11927043,IT,2020-06-07,33899.0,53.0,Deaths
11927070,IT,2020-06-08,33964.0,65.0,Deaths
11927097,IT,2020-06-09,34043.0,79.0,Deaths
11927124,IT,2020-06-10,34114.0,71.0,Deaths
11927151,IT,2020-06-11,34167.0,53.0,Deaths
11927178,IT,2020-06-12,34223.0,56.0,Deaths
11927205,IT,2020-06-13,34301.0,78.0,Deaths
11927232,IT,2020-06-14,34345.0,44.0,Deaths
11927259,IT,2020-06-15,34371.0,26.0,Deaths
11927286,IT,2020-06-16,34405.0,34.0,Deaths
11927313,IT,2020-06-17,34448.0,43.0,Deaths
11927340,IT,2020-06-18,34514.0,66.0,Deaths
11927367,IT,2020-06-19,34561.0,47.0,Deaths
11927394,IT,2020-06-20,34610.0,49.0,Deaths
11927421,IT,2020-06-21,34634.0,24.0,Deaths
11927448,IT,2020-06-22,34657.0,23.0,Deaths
11927475,IT,2020-06-23,34675.0,18.0,Deaths
11927502,IT,2020-06-24,34644.0,-31.0,Deaths
11927529,IT,2020-06-25,34678.0,34.0,Deaths
11927556,IT,2020-06-26,34708.0,30.0,Deaths
11927583,IT,2020-06-27,34716.0,8.0,Deaths
11927610,IT,2020-06-28,34738.0,22.0,Deaths
11927637,IT,2020-06-29,34744.0,6.0,Deaths
11927664,IT,2020-06-30,34767.0,23.0,Deaths
11927691,IT,2020-07-01,34788.0,21.0,Deaths
11927718,IT,2020-07-02,34818.0,30.0,Deaths
11927745,IT,2020-07-03,34833.0,15.0,Deaths
11927772,IT,2020-07-04,34854.0,21.0,Deaths
11927799,IT,2020-07-05,34861.0,7.0,Deaths
11927826,IT,2020-07-06,34869.0,8.0,Deaths
11927853,IT,2020-07-07,34899.0,30.0,Deaths
11927880,IT,2020-07-08,34914.0,15.0,Deaths
11927907,IT,2020-07-09,34926.0,12.0,Deaths
11927934,IT,2020-07-10,34938.0,12.0,Deaths
11927961,IT,2020-07-11,34945.0,7.0,Deaths
11927988,IT,2020-07-12,34954.0,9.0,Deaths
11928015,IT,2020-07-13,34967.0,13.0,Deaths
11928042,IT,2020-07-14,34984.0,17.0,Deaths
11928069,IT,2020-07-15,34997.0,13.0,Deaths
11928096,IT,2020-07-16,35017.0,20.0,Deaths
11928123,IT,2020-07-17,35028.0,11.0,Deaths
11928150,IT,2020-07-18,35042.0,14.0,Deaths
11928177,IT,2020-07-19,35045.0,3.0,Deaths
11928204,IT,2020-07-20,35058.0,13.0,Deaths
11928231,IT,2020-07-21,35073.0,15.0,Deaths
