,Unnamed: 0_x,ID_x,Date,Active_cases,Active_cases_new,Confirmed_cases,Confirmed_cases_new,Death_cases,Death_cases_new,Hospitalized_cases,Hospitalized_cases_new,Unnamed: 0_y,ID_y,DoseType,DoseValue,Vax_Partial,Vax_Full,Unnamed: 0,SLP,PS,H,T,U,V,QV,O3
560,11937945,IT,2021-07-16,42714.0,1814.0,4281214.0,2895.0,127851.0,11.0,1249.0,7.0,58401.0,IT,Admin,60354877.0,36438629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561,11937972,IT,2021-07-17,43491.0,777.0,4284332.0,3118.0,127864.0,13.0,1273.0,24.0,58402.0,IT,Admin,60951872.0,36536187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562,11937999,IT,2021-07-18,46113.0,2622.0,4287458.0,3126.0,127867.0,3.0,1292.0,19.0,58403.0,IT,Admin,61490438.0,36618398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
563,11938026,IT,2021-07-19,47525.0,1412.0,4289528.0,2070.0,127874.0,7.0,1350.0,58.0,58404.0,IT,Admin,61935781.0,36705477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
564,11938053,IT,2021-07-20,49310.0,1785.0,4293083.0,3555.0,127884.0,10.0,1359.0,9.0,58405.0,IT,Admin,62511033.0,36828384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
565,11938080,IT,2021-07-21,51308.0,1998.0,4297337.0,4254.0,127905.0,21.0,1354.0,-5.0,58406.0,IT,Admin,63079190.0,36949743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566,11938107,IT,2021-07-22,54866.0,3558.0,4302393.0,5056.0,127920.0,15.0,1392.0,38.0,58407.0,IT,Admin,63664344.0,37085753.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567,11938134,IT,2021-07-23,58752.0,3886.0,4307535.0,5142.0,127937.0,17.0,1459.0,67.0,58408.0,IT,Admin,64272170.0,37232473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568,11938161,IT,2021-07-24,62523.0,3771.0,4312673.0,5138.0,127942.0,5.0,1512.0,53.0,58409.0,IT,Admin,64860646.0,37394617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
569,11938188,IT,2021-07-25,66257.0,3734.0,4317415.0,4742.0,127949.0,7.0,1570.0,58.0,58410.0,IT,Admin,65356290.0,37515508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570,11938215,IT,2021-07-26,68236.0,1979.0,4320530.0,3115.0,127971.0,22.0,1694.0,124.0,58411.0,IT,Admin,65720134.0,37599056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
571,11938242,IT,2021-07-27,70310.0,2074.0,4325046.0,4516.0,127995.0,24.0,1800.0,106.0,58412.0,IT,Admin,66285926.0,37747163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572,11938269,IT,2021-07-28,74161.0,3851.0,4330739.0,5693.0,128010.0,15.0,1868.0,68.0,58413.0,IT,Admin,66860040.0,37895080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
573,11938296,IT,2021-07-29,78484.0,4323.0,4336906.0,6167.0,128029.0,19.0,1924.0,56.0,58414.0,IT,Admin,67400029.0,38059987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,11938323,IT,2021-07-30,82962.0,4478.0,4343519.0,6613.0,128047.0,18.0,2013.0,89.0,58415.0,IT,Admin,67940248.0,38243927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575,11938350,IT,2021-07-31,87285.0,4323.0,4350028.0,6509.0,128063.0,16.0,2065.0,52.0,58416.0,IT,Admin,68456939.0,38435753.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576,11938377,IT,2021-08-01,91350.0,4065.0,4355348.0,5320.0,128065.0,2.0,2184.0,119.0,58417.0,IT,Admin,68889921.0,38594199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577,11938404,IT,2021-08-02,93017.0,1667.0,4358533.0,3185.0,128088.0,23.0,2319.0,135.0,58418.0,IT,Admin,69186532.0,38708149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578,11938431,IT,2021-08-03,94216.0,1199.0,4363374.0,4841.0,128115.0,27.0,2454.0,135.0,58419.0,IT,Admin,69664777.0,38865335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579,11938458,IT,2021-08-04,97220.0,3004.0,4369964.0,6590.0,128136.0,21.0,2569.0,115.0,58420.0,IT,Admin,70134202.0,39023848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580,11938485,IT,2021-08-05,101046.0,3826.0,4377188.0,7224.0,128163.0,27.0,2677.0,108.0,58421.0,IT,Admin,70612875.0,39204743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,11938512,IT,2021-08-06,104685.0,3639.0,4383787.0,6599.0,128187.0,24.0,2726.0,49.0,58422.0,IT,Admin,71075527.0,39387809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582,11938539,IT,2021-08-07,108535.0,3850.0,4390684.0,6897.0,128209.0,22.0,2821.0,95.0,58423.0,IT,Admin,71516081.0,39582887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583,11938566,IT,2021-08-08,112266.0,3731.0,4396417.0,5733.0,128220.0,11.0,2930.0,109.0,58424.0,IT,Admin,71861755.0,39740510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584,11938593,IT,2021-08-09,114855.0,2589.0,4400617.0,4200.0,128242.0,22.0,3109.0,179.0,58425.0,IT,Admin,72121586.0,39853922.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,11938620,IT,2021-08-10,116323.0,1468.0,4406241.0,5624.0,128273.0,31.0,3202.0,93.0,58426.0,IT,Admin,72529520.0,40041720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586,11938647,IT,2021-08-11,118761.0,2438.0,4413162.0,6921.0,128304.0,31.0,3285.0,83.0,58427.0,IT,Admin,72907803.0,40228842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587,11938674,IT,2021-08-12,121285.0,2524.0,4420429.0,7267.0,128334.0,30.0,3327.0,42.0,58428.0,IT,Admin,73267283.0,40408675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588,11938701,IT,2021-08-13,124250.0,2965.0,4427827.0,7398.0,128379.0,45.0,3402.0,75.0,58429.0,IT,Admin,73606740.0,40594661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589,11938728,IT,2021-08-14,126466.0,2216.0,4435008.0,7181.0,128413.0,34.0,3473.0,71.0,58430.0,IT,Admin,73904117.0,40755138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
590,11938755,IT,2021-08-15,128528.0,2062.0,4440669.0,5661.0,128432.0,19.0,3546.0,73.0,58431.0,IT,Admin,74033008.0,40822364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591,11938782,IT,2021-08-16,128696.0,168.0,4444338.0,3669.0,128456.0,24.0,3738.0,192.0,58432.0,IT,Admin,74085981.0,40850867.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592,11938809,IT,2021-08-17,129116.0,420.0,4449606.0,5268.0,128510.0,54.0,3895.0,157.0,58433.0,IT,Admin,74321385.0,40981307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
593,11938836,IT,2021-08-18,128782.0,-334.0,4456765.0,7159.0,128579.0,69.0,4001.0,106.0,58434.0,IT,Admin,74573114.0,41114931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
594,11938863,IT,2021-08-19,130502.0,1720.0,4464005.0,7240.0,128634.0,55.0,4087.0,86.0,58435.0,IT,Admin,74833338.0,41258697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
595,11938890,IT,2021-08-20,131462.0,960.0,4471225.0,7220.0,128683.0,49.0,4147.0,60.0,58436.0,IT,Admin,75076201.0,41387893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596,11938917,IT,2021-08-21,133421.0,1959.0,4478691.0,7466.0,128728.0,45.0,4199.0,52.0,58437.0,IT,Admin,75308224.0,41506286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597,11938944,IT,2021-08-22,134938.0,1517.0,4484613.0,5922.0,128751.0,23.0,4239.0,40.0,58438.0,IT,Admin,75464848.0,41586538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,11938971,IT,2021-08-23,135555.0,617.0,4488779.0,4166.0,128795.0,44.0,4413.0,174.0,58439.0,IT,Admin,75578264.0,41636404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599,11938998,IT,2021-08-24,135325.0,-230.0,4494857.0,6078.0,128855.0,60.0,4540.0,127.0,58440.0,IT,Admin,75889560.0,41786593.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600,11939025,IT,2021-08-25,135724.0,399.0,4502396.0,7539.0,128914.0,59.0,4522.0,-18.0,58441.0,IT,Admin,76170982.0,41925278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601,11939052,IT,2021-08-26,137057.0,1333.0,4509611.0,7215.0,128957.0,43.0,4562.0,40.0,58442.0,IT,Admin,76466701.0,42057820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
602,11939079,IT,2021-08-27,138118.0,1061.0,4517434.0,7823.0,129002.0,45.0,4625.0,63.0,58443.0,IT,Admin,76749267.0,42181278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603,11939106,IT,2021-08-28,139428.0,1310.0,4524292.0,6858.0,129056.0,54.0,4622.0,-3.0,58444.0,IT,Admin,77040322.0,42298906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
604,11939133,IT,2021-08-29,141047.0,1619.0,4530246.0,5954.0,129093.0,37.0,4658.0,36.0,58445.0,IT,Admin,77268026.0,42395643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605,11939160,IT,2021-08-30,141393.0,346.0,4534499.0,4253.0,129146.0,53.0,4812.0,154.0,58446.0,IT,Admin,77429343.0,42464067.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
606,11939187,IT,2021-08-31,137925.0,-3468.0,4539991.0,5492.0,129221.0,75.0,4796.0,-16.0,58447.0,IT,Admin,77780380.0,42622008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607,11939214,IT,2021-09-01,136578.0,-1347.0,4546487.0,6496.0,129290.0,69.0,4771.0,-25.0,58448.0,IT,Admin,78105092.0,42766854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
608,11939241,IT,2021-09-02,136898.0,320.0,4553241.0,6754.0,129352.0,62.0,4760.0,-11.0,58449.0,IT,Admin,78419741.0,42902796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609,11939268,IT,2021-09-03,137025.0,127.0,4559970.0,6729.0,129410.0,58.0,4720.0,-40.0,58450.0,IT,Admin,78718898.0,43024982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610,11939295,IT,2021-09-04,137039.0,14.0,4566126.0,6156.0,129466.0,56.0,4773.0,53.0,58451.0,IT,Admin,79015593.0,43142543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611,11939322,IT,2021-09-05,136702.0,-337.0,4571440.0,5314.0,129515.0,49.0,4788.0,15.0,58452.0,IT,Admin,79236756.0,43242718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
612,11939349,IT,2021-09-06,136020.0,-682.0,4574787.0,3347.0,129567.0,52.0,4872.0,84.0,58453.0,IT,Admin,79380183.0,43304118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
613,11939376,IT,2021-09-07,133787.0,-2233.0,4579502.0,4715.0,129638.0,71.0,4870.0,-2.0,58454.0,IT,Admin,79670670.0,43412609.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
614,11939403,IT,2021-09-08,131581.0,-2206.0,4585423.0,5921.0,129707.0,69.0,4799.0,-71.0,58455.0,IT,Admin,79954073.0,43510573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
615,11939430,IT,2021-09-09,129918.0,-1663.0,4590941.0,5518.0,129766.0,59.0,4788.0,-11.0,58456.0,IT,Admin,80226114.0,43605375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
616,11939457,IT,2021-09-10,128489.0,-1429.0,4596558.0,5617.0,129828.0,62.0,4712.0,-76.0,58457.0,IT,Admin,80504944.0,43693038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
617,11939484,IT,2021-09-11,127626.0,-863.0,4601749.0,5191.0,129885.0,57.0,4664.0,-48.0,58458.0,IT,Admin,80778894.0,43779241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618,11939511,IT,2021-09-12,127334.0,-292.0,4606413.0,4664.0,129919.0,34.0,4672.0,8.0,58459.0,IT,Admin,80984352.0,43851863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
619,11939538,IT,2021-09-13,125904.0,-1430.0,4609205.0,2792.0,129955.0,36.0,4763.0,91.0,58460.0,IT,Admin,81116804.0,43900011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620,11939565,IT,2021-09-14,122340.0,-3564.0,4613214.0,4009.0,130027.0,72.0,4719.0,-44.0,58461.0,IT,Admin,81373811.0,43973527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621,11939592,IT,2021-09-15,118487.0,-3853.0,4618040.0,4826.0,130100.0,73.0,4668.0,-51.0,58462.0,IT,Admin,81613761.0,44044115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622,11939619,IT,2021-09-16,116342.0,-2145.0,4623155.0,5115.0,130167.0,67.0,4549.0,-119.0,58463.0,IT,Admin,81837934.0,44112818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623,11939646,IT,2021-09-17,114271.0,-2071.0,4627699.0,4544.0,130233.0,66.0,4514.0,-35.0,58464.0,IT,Admin,82054589.0,44175788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,11939673,IT,2021-09-18,113040.0,-1231.0,4632275.0,4576.0,130284.0,51.0,4477.0,-37.0,58465.0,IT,Admin,82273569.0,44251455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625,11939700,IT,2021-09-19,113536.0,496.0,4636111.0,3836.0,130310.0,26.0,4459.0,-18.0,58466.0,IT,Admin,82480968.0,44338624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
626,11939727,IT,2021-09-20,112514.0,-1022.0,4638516.0,2405.0,130354.0,44.0,4505.0,46.0,58467.0,IT,Admin,82612041.0,44393157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
627,11939754,IT,2021-09-21,109513.0,-3001.0,4641890.0,3374.0,130421.0,67.0,4453.0,-52.0,58468.0,IT,Admin,82879237.0,44479141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628,11939781,IT,2021-09-22,106559.0,-2954.0,4645853.0,3963.0,130488.0,67.0,4309.0,-144.0,58469.0,IT,Admin,83135872.0,44568230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629,11939808,IT,2021-09-23,105083.0,-1476.0,4649906.0,4053.0,130551.0,63.0,4155.0,-154.0,58470.0,IT,Admin,83388240.0,44660062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,11939835,IT,2021-09-24,103556.0,-1527.0,4653696.0,3790.0,130603.0,52.0,4042.0,-113.0,58471.0,IT,Admin,83618711.0,44751435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631,11939862,IT,2021-09-25,102574.0,-982.0,4657215.0,3519.0,130653.0,50.0,3978.0,-64.0,58472.0,IT,Admin,83854411.0,44846146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632,11939889,IT,2021-09-26,102244.0,-330.0,4660314.0,3099.0,130697.0,44.0,3918.0,-60.0,58473.0,IT,Admin,84059744.0,44934124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
633,11939916,IT,2021-09-27,101080.0,-1164.0,4662087.0,1773.0,130742.0,45.0,3975.0,57.0,58474.0,IT,Admin,84187371.0,44990390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
634,11939943,IT,2021-09-28,98872.0,-2208.0,4665049.0,2962.0,130807.0,65.0,3877.0,-98.0,58475.0,IT,Admin,84409846.0,45074794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
635,11939970,IT,2021-09-29,95979.0,-2893.0,4668261.0,3212.0,130870.0,63.0,3767.0,-110.0,58476.0,IT,Admin,84612534.0,45156052.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
636,11939997,IT,2021-09-30,94308.0,-1671.0,4672355.0,4094.0,130921.0,51.0,3638.0,-129.0,58477.0,IT,Admin,84810229.0,45236599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
637,11940024,IT,2021-10-01,93652.0,-656.0,4675758.0,3403.0,130973.0,52.0,3547.0,-91.0,58478.0,IT,Admin,85014817.0,45324403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
638,11940051,IT,2021-10-02,92749.0,-903.0,4679067.0,3309.0,130998.0,25.0,3489.0,-58.0,58479.0,IT,Admin,85191742.0,45393258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639,11940078,IT,2021-10-03,92967.0,218.0,4682034.0,2967.0,131031.0,33.0,3422.0,-67.0,58480.0,IT,Admin,85342314.0,45456710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640,11940105,IT,2021-10-04,92096.0,-871.0,4683646.0,1612.0,131068.0,37.0,3469.0,47.0,58481.0,IT,Admin,85428518.0,45490379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
641,11940132,IT,2021-10-05,90299.0,-1797.0,4686109.0,2463.0,131118.0,50.0,3401.0,-68.0,58482.0,IT,Admin,85604189.0,45548266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642,11940159,IT,2021-10-06,88247.0,-2052.0,4689341.0,3232.0,131157.0,39.0,3287.0,-114.0,58483.0,IT,Admin,85770672.0,45605491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643,11940186,IT,2021-10-07,87173.0,-1074.0,4692274.0,2933.0,131198.0,41.0,3227.0,-60.0,58484.0,IT,Admin,85930209.0,45664039.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644,11940213,IT,2021-10-08,85926.0,-1247.0,4695291.0,3017.0,131228.0,30.0,3125.0,-102.0,58485.0,IT,Admin,86091327.0,45724817.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
645,11940240,IT,2021-10-09,85302.0,-624.0,4698038.0,2747.0,131274.0,46.0,3059.0,-66.0,58486.0,IT,Admin,86264271.0,45789685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
646,11940267,IT,2021-10-10,84808.0,-494.0,4700316.0,2278.0,131301.0,27.0,3015.0,-44.0,58487.0,IT,Admin,86412820.0,45845445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
647,11940294,IT,2021-10-11,84106.0,-702.0,4701832.0,1516.0,131335.0,34.0,3062.0,47.0,58488.0,IT,Admin,86498193.0,45874092.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
648,11940321,IT,2021-10-12,82546.0,-1560.0,4704318.0,2486.0,131384.0,49.0,3035.0,-27.0,58489.0,IT,Admin,86681582.0,45934059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
649,11940348,IT,2021-10-13,80451.0,-2095.0,4707087.0,2769.0,131421.0,37.0,2919.0,-116.0,58490.0,IT,Admin,86871497.0,45997991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
650,11940375,IT,2021-10-14,79368.0,-1083.0,4709753.0,2666.0,131461.0,40.0,2838.0,-81.0,58491.0,IT,Admin,87076897.0,46068318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
651,11940402,IT,2021-10-15,78522.0,-846.0,4712482.0,2729.0,131503.0,42.0,2802.0,-36.0,58492.0,IT,Admin,87302625.0,46150203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
652,11940429,IT,2021-10-16,78071.0,-451.0,4715464.0,2982.0,131517.0,14.0,2723.0,-79.0,58493.0,IT,Admin,87522515.0,46227211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
653,11940456,IT,2021-10-17,77569.0,-502.0,4717899.0,2435.0,131541.0,24.0,2735.0,12.0,58494.0,IT,Admin,87694007.0,46284585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
654,11940483,IT,2021-10-18,76363.0,-1206.0,4719493.0,1594.0,131585.0,44.0,2786.0,51.0,58495.0,IT,Admin,87798110.0,46316308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
655,11940510,IT,2021-10-19,74546.0,-1817.0,4722188.0,2695.0,131655.0,70.0,2778.0,-8.0,58496.0,IT,Admin,87995598.0,46368547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
656,11940537,IT,2021-10-20,73668.0,-878.0,4725887.0,3699.0,131688.0,33.0,2819.0,41.0,58497.0,IT,Admin,88182069.0,46411378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657,11940564,IT,2021-10-21,73750.0,82.0,4729678.0,3791.0,131724.0,36.0,2795.0,-24.0,58498.0,IT,Admin,88370355.0,46450342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658,11940591,IT,2021-10-22,73729.0,-21.0,4733557.0,3879.0,131763.0,39.0,2786.0,-9.0,58499.0,IT,Admin,88562447.0,46486244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659,11940618,IT,2021-10-23,74016.0,287.0,4737462.0,3905.0,131802.0,39.0,2793.0,7.0,58500.0,IT,Admin,88743265.0,46520502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660,11940645,IT,2021-10-24,74775.0,759.0,4741185.0,3723.0,131826.0,24.0,2814.0,21.0,58501.0,IT,Admin,88877119.0,46544762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661,11940672,IT,2021-10-25,74654.0,-121.0,4743720.0,2535.0,131856.0,30.0,2917.0,103.0,58502.0,IT,Admin,88944795.0,46557171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
662,11940699,IT,2021-10-26,75046.0,392.0,4747773.0,4053.0,131904.0,48.0,2945.0,28.0,58503.0,IT,Admin,89115063.0,46584130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
663,11940726,IT,2021-10-27,75365.0,319.0,4752368.0,4595.0,131954.0,50.0,2956.0,11.0,58504.0,IT,Admin,89286817.0,46608537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
664,11940753,IT,2021-10-28,76778.0,1413.0,4757231.0,4863.0,132004.0,50.0,2956.0,0.0,58505.0,IT,Admin,89470409.0,46632592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
665,11940780,IT,2021-10-29,78644.0,1866.0,4762563.0,5332.0,132037.0,33.0,3007.0,51.0,58506.0,IT,Admin,89666382.0,46655683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
666,11940807,IT,2021-10-30,80381.0,1737.0,4767440.0,4877.0,132074.0,37.0,3053.0,46.0,58507.0,IT,Admin,89849930.0,46676892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
667,11940834,IT,2021-10-31,82448.0,2067.0,4771965.0,4525.0,132100.0,26.0,3096.0,43.0,58508.0,IT,Admin,89984283.0,46694838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
668,11940861,IT,2021-11-01,83722.0,1274.0,4774783.0,2818.0,132120.0,20.0,3227.0,131.0,58509.0,IT,Admin,90045191.0,46703407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669,11940888,IT,2021-11-02,84447.0,725.0,4777614.0,2831.0,132161.0,41.0,3377.0,150.0,58510.0,IT,Admin,90097903.0,46709634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670,11940915,IT,2021-11-03,85287.0,840.0,4782802.0,5188.0,132224.0,63.0,3410.0,33.0,58511.0,IT,Admin,90266606.0,46728130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
671,11940942,IT,2021-11-04,87376.0,2089.0,4788704.0,5902.0,132283.0,59.0,3428.0,18.0,58512.0,IT,Admin,90462975.0,46747262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672,11940969,IT,2021-11-05,90356.0,2980.0,4795465.0,6761.0,132334.0,51.0,3519.0,91.0,58513.0,IT,Admin,90666488.0,46766952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673,11940996,IT,2021-11-06,93693.0,3337.0,4802225.0,6760.0,132365.0,31.0,3565.0,46.0,58514.0,IT,Admin,90883011.0,46787270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
674,11941023,IT,2021-11-07,96987.0,3294.0,4808047.0,5822.0,132385.0,20.0,3613.0,48.0,58515.0,IT,Admin,91036071.0,46804842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
